6.941031360626220836e-01,5.062500238418579102e-01,6.938442659378051269e-01,4.600000083446502686e-01
6.941548728942871227e-01,4.762499928474426270e-01,6.945131778717040794e-01,4.600000083446502686e-01
6.941840672492980424e-01,5.062500238418579102e-01,6.967492246627807750e-01,4.600000083446502686e-01
6.924964165687561568e-01,4.887500107288360596e-01,6.926454257965087846e-01,4.600000083446502686e-01
6.911483049392700417e-01,5.199999809265136719e-01,6.936177825927734020e-01,4.600000083446502686e-01
6.948367357254028320e-01,5.199999809265136719e-01,6.945108890533446822e-01,4.600000083446502686e-01
6.925348186492920055e-01,5.162500143051147461e-01,6.946624851226806951e-01,4.600000083446502686e-01
6.921536684036254661e-01,5.099999904632568359e-01,6.949579429626464577e-01,4.650000035762786865e-01
6.919811916351318315e-01,5.012500286102294922e-01,6.950880432128906383e-01,4.550000131130218506e-01
6.928901863098144709e-01,5.312500000000000000e-01,7.006665062904358088e-01,4.550000131130218506e-01
6.726909685134887518e-01,5.987499952316284180e-01,7.951053190231323065e-01,5.849999785423278809e-01
6.936846995353698198e-01,5.575000047683715820e-01,6.844761514663696422e-01,5.450000166893005371e-01
6.443563461303710715e-01,6.474999785423278809e-01,6.967103528976440474e-01,6.349999904632568359e-01
5.062964320182800071e-01,7.850000262260437012e-01,6.587435007095336914e-01,7.300000190734863281e-01
4.316339039802551403e-01,8.262500166893005371e-01,5.103615331649780096e-01,7.799999713897705078e-01
3.307731854915618719e-01,8.837500214576721191e-01,5.551817643642426026e-01,7.749999761581420898e-01
3.732568335533141823e-01,8.600000143051147461e-01,5.381598806381225897e-01,8.100000023841857910e-01
3.234606623649597390e-01,8.949999809265136719e-01,6.570305514335632591e-01,7.500000000000000000e-01
2.507396423816680708e-01,9.200000166893005371e-01,6.868579214811325606e-01,8.050000071525573730e-01
1.832041770219802745e-01,9.499999880790710449e-01,9.160589157044887187e-01,7.950000166893005371e-01
2.008884555101394520e-01,9.462500214576721191e-01,5.058205825090408281e-01,7.850000262260437012e-01
1.558762943744659291e-01,9.524999856948852539e-01,6.232889592647552490e-01,8.100000023841857910e-01
1.064014911651611356e-01,9.712499976158142090e-01,6.927493822574615212e-01,7.900000214576721191e-01
8.745294779539108943e-02,9.762499928474426270e-01,7.454259349405765178e-01,8.149999976158142090e-01
7.579070638865231802e-02,9.875000119209289551e-01,1.001307571865618140e+00,7.850000262260437012e-01
6.459762915968894625e-02,9.887499809265136719e-01,9.764672040939330611e-01,7.649999856948852539e-01
6.314677409827709753e-02,9.862499833106994629e-01,1.012377476319670677e+00,7.799999713897705078e-01
8.090437576174736023e-02,9.862499833106994629e-01,8.209063083678483919e-01,7.900000214576721191e-01
9.871149413287640118e-02,9.737499952316284180e-01,6.923591794073581385e-01,8.100000023841857910e-01
1.298580110073089544e-01,9.687500000000000000e-01,5.639427587389945762e-01,8.199999928474426270e-01
9.750416234135628191e-02,9.812499880790710449e-01,6.892438338696956768e-01,8.399999737739562988e-01
